"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","21-Mar-2018","       2864.85","       2872.50","       2884.30","       2850.00","       2856.10","       2856.75","       2865.76","    1953839","          5599239431.20","      88110","    1528562","         78.23"
"TCS","EQ","22-Mar-2018","       2856.75","       2859.95","       2875.95","       2822.55","       2824.00","       2831.35","       2843.57","    1163047","          3307211011.70","      72687","     876317","         75.35"
"TCS","EQ","23-Mar-2018","       2831.35","       2802.00","       2834.10","       2798.05","       2809.20","       2818.15","       2816.79","    1827061","          5146438888.60","      77575","    1259843","         68.95"
"TCS","EQ","26-Mar-2018","       2818.15","       2819.00","       2827.40","       2781.55","       2817.00","       2817.00","       2812.33","    1482105","          4168164807.60","      76911","    1046954","         70.64"
"TCS","EQ","27-Mar-2018","       2817.00","       2825.00","       2863.00","       2823.05","       2843.80","       2847.70","       2845.60","    1247287","          3549278192.60","     101404","     867902","         69.58"
"TCS","EQ","28-Mar-2018","       2847.70","       2835.90","       2875.00","       2825.00","       2849.35","       2849.15","       2854.33","    3432827","          9798420780.50","     127771","    2654970","         77.34"
"TCS","EQ","02-Apr-2018","       2849.15","       2840.00","       2914.00","       2840.00","       2903.00","       2909.65","       2888.94","     831494","          2402139242.20","      67851","     428437","         51.53"
"TCS","EQ","03-Apr-2018","       2909.65","       2892.10","       2929.90","       2892.10","       2908.40","       2911.25","       2907.92","     968645","          2816742760.65","      49338","     665363","         68.69"
"TCS","EQ","04-Apr-2018","       2911.25","       2929.45","       2934.00","       2892.00","       2906.90","       2910.90","       2914.91","    1420910","          4141824122.70","      73678","    1068225","         75.18"
"TCS","EQ","05-Apr-2018","       2910.90","       2926.55","       2963.75","       2920.35","       2954.10","       2957.95","       2949.56","     904712","          2668499201.95","      50519","     619923","         68.52"
"TCS","EQ","06-Apr-2018","       2957.95","       2954.00","       2960.00","       2926.55","       2939.70","       2950.30","       2943.69","     564509","          1661739852.00","      35618","     327149","         57.95"
"TCS","EQ","09-Apr-2018","       2950.30","       2939.70","       2963.50","       2915.00","       2925.05","       2923.90","       2936.88","     617933","          1814796241.20","      61304","     377241","         61.05"
"TCS","EQ","10-Apr-2018","       2923.90","       2925.70","       2957.25","       2925.70","       2933.40","       2937.60","       2943.58","     592266","          1743380856.55","      56834","     369579","         62.40"
"TCS","EQ","11-Apr-2018","       2937.60","       2950.60","       3025.00","       2945.60","       3010.00","       3014.15","       2987.68","    1562208","          4667384473.90","      79572","     982143","         62.87"
"TCS","EQ","12-Apr-2018","       3014.15","       3010.00","       3150.00","       3007.95","       3136.00","       3139.25","       3116.29","    3057180","          9527046571.40","     138550","    1663392","         54.41"
"TCS","EQ","13-Apr-2018","       3139.25","       3150.00","       3240.80","       3132.10","       3145.50","       3153.30","       3181.37","    4089559","         13010404291.35","     147501","    2142872","         52.40"
